d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad
78397,Catara Residencial,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Fuentes del Palmar,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Piamonte Residencial,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Residencial la Cantera,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Fraylea Residencial,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Zibarí,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Cielo Abierto,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Villa Sai,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Poza Real,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Pozos Residencial,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Alta Vida,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Casanova,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,El Pueblito,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Villa Delicias,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Los Olivos,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Alquerías de Pozos,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Las Cruces,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Cuartel Aguilares,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Santa Barbara,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,La Esperanza,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Gran Morada,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Bosque Linda Vista,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,El Mesón,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Los Lagos,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Nueva Orquídea,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,San Francisco de los Pozos,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,San Antonio (El Castañón),Rancho,San Luis Potosí,San Luis Potosí,San Luis Potosí
78397,Villa Andrea,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,San Nicolás del Aguaje,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Villaverde,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Juan Sarabia,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Los Arbolitos INFONAVIT,Unidad habitacional,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,San Nicolás del Aguaje,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Privada Residencial las Fuentes,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Campo Azul Residencial,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Cimazul Residencial,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,El Aguaje,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Español,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Palmar Chico,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,San Salvador,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Arboledas del Real,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Aguaje 2000,Unidad habitacional,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Flores del Aguaje,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Enrique Flores Magón,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Trojes del Sur,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Nuestra Señora de La Salud,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Laureles del Sur,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Misión Loreto,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,El Triangulo,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Oriental,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Antorchistas de Chimalhuacán,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Bosques Esmeralda,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Girasoles,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Cumbres de Las Ceibas,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78398,Aguaje,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Capricornio,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Central,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Glorieta Central,Condominio,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Holanda,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Jardines del Sur,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Talleres,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Valle Dorado,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Esmeralda,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Jardines del Sur 2a Sección,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Las Joyas,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Naranjal de Valle Dorado,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Residencial las Minas,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Rinconada de Valle Dorado,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,San Patricio,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Nuevo Valle Dorado,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Conjunto Rubí,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Valle de Dalias,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78399,Residencial Dalias,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí
78400,Cerritos de Zavala,Colonia,San Luis Potosí,San Luis Potosí,
78400,Mezquital,Ranchería,San Luis Potosí,San Luis Potosí,
78400,La Melada,Ranchería,San Luis Potosí,San Luis Potosí,
78400,Zamorilla,Ejido,San Luis Potosí,San Luis Potosí,
78400,Macarenos,Ranchería,San Luis Potosí,San Luis Potosí,
78400,Maravillas,Ranchería,San Luis Potosí,San Luis Potosí,
78400,Rancho las Flores,Ranchería,San Luis Potosí,San Luis Potosí,
78400,Aurelio Arriaga Cárdenas,Granja,San Luis Potosí,San Luis Potosí,
78400,Bugambilias,Ejido,San Luis Potosí,San Luis Potosí,
78400,Centzontle,Ejido,San Luis Potosí,San Luis Potosí,
78400,Covadonga,Granja,San Luis Potosí,San Luis Potosí,
78400,El Carril,Barrio,San Luis Potosí,San Luis Potosí,
78400,El Jacal,Rancho,San Luis Potosí,San Luis Potosí,
78400,El Malacate,Rancho,San Luis Potosí,San Luis Potosí,
78400,El Manzo,Rancho,San Luis Potosí,San Luis Potosí,
78400,El Santuario,Barrio,San Luis Potosí,San Luis Potosí,
78400,El Rosario,Rancho,San Luis Potosí,San Luis Potosí,
78400,Jesús María,Ranchería,San Luis Potosí,San Luis Potosí,
78400,La Morita,Rancho,San Luis Potosí,San Luis Potosí,
78400,Las Jarrillas,Rancho,San Luis Potosí,San Luis Potosí,
78400,Loma Prieta,Rancho,San Luis Potosí,San Luis Potosí,
78400,Los Conejos,Rancho,San Luis Potosí,San Luis Potosí,
78400,Mezquite Quemado,Rancho,San Luis Potosí,San Luis Potosí,
78400,Noria del Padre,Ejido,San Luis Potosí,San Luis Potosí,
78400,Palmas Grandes,Rancho,San Luis Potosí,San Luis Potosí,
78400,Pozo Dos el Huizache,Rancho,San Luis Potosí,San Luis Potosí,
78400,Rancho el Nazareno,Ranchería,San Luis Potosí,San Luis Potosí,
78400,Fátima,Ranchería,San Luis Potosí,San Luis Potosí,
78400,Rancho Lourdes,Ranchería,San Luis Potosí,San Luis Potosí,
78400,Rancho Lourdes,Ranchería,San Luis Potosí,San Luis Potosí,
78400,Rancho Nuevo (Rancho Tres Hermanos),Ranchería,San Luis Potosí,San Luis Potosí,
78400,Rancho San Agustín,Ranchería,San Luis Potosí,San Luis Potosí,
78400,Rancho San Blas,Ranchería,San Luis Potosí,San Luis Potosí,
78400,Salitrera,Rancho,San Luis Potosí,San Luis Potosí,
78400,San Juan,Granja,San Luis Potosí,San Luis Potosí,
78400,La Lobera,Rancho,San Luis Potosí,San Luis Potosí,
78400,Unidad Benito Juárez (La Chora),Rancho,San Luis Potosí,San Luis Potosí,
78403,El Cascarón,Ejido,San Luis Potosí,San Luis Potosí,
78403,La Huaracha,Ejido,San Luis Potosí,San Luis Potosí,
78403,Palomas,Ranchería,San Luis Potosí,San Luis Potosí,
78403,Las Escobas,Ranchería,San Luis Potosí,San Luis Potosí,
78403,Barajas,Ranchería,San Luis Potosí,San Luis Potosí,
78403,El Bosque (El Cascarón),Ranchería,San Luis Potosí,San Luis Potosí,
78403,El Gato,Rancho,San Luis Potosí,San Luis Potosí,
78403,El Granjenal,Rancho,San Luis Potosí,San Luis Potosí,
78403,El Ranchito,Rancho,San Luis Potosí,San Luis Potosí,
78403,El Salto,Rancho,San Luis Potosí,San Luis Potosí,
78403,El Viboriento,Rancho,San Luis Potosí,San Luis Potosí,
78403,Gonzalitos,Rancho,San Luis Potosí,San Luis Potosí,
78403,La Alameda,Rancho,San Luis Potosí,San Luis Potosí,
78403,La Caldera,Rancho,San Luis Potosí,San Luis Potosí,
78403,La Calera (San Cayetano),Rancho,San Luis Potosí,San Luis Potosí,
78403,La Mesita Verde,Rancho,San Luis Potosí,San Luis Potosí,
78403,La Sauceda,Ranchería,San Luis Potosí,San Luis Potosí,
78403,Las Cuijas (Chaute),Rancho,San Luis Potosí,San Luis Potosí,
78403,Rancho Cañón del Sauz,Ranchería,San Luis Potosí,San Luis Potosí,
78403,Santo Domingo,Rancho,San Luis Potosí,San Luis Potosí,
78404,Tepozán,Ranchería,San Luis Potosí,San Luis Potosí,
78404,Cieneguita,Rancho,San Luis Potosí,San Luis Potosí,
78404,El Blanco,Rancho,San Luis Potosí,San Luis Potosí,
78404,El Huizache,Rancho,San Luis Potosí,San Luis Potosí,
78404,El Jaralito,Rancho,San Luis Potosí,San Luis Potosí,
78404,El Mulato,Granja,San Luis Potosí,San Luis Potosí,
78404,El Potrero la Lobera,Rancho,San Luis Potosí,San Luis Potosí,
78404,Grande,Rancho,San Luis Potosí,San Luis Potosí,
78404,La Encina,Rancho,San Luis Potosí,San Luis Potosí,
78404,La Estancita,Rancho,San Luis Potosí,San Luis Potosí,
78404,Las Lomitas,Ranchería,San Luis Potosí,San Luis Potosí,
78404,Los Coyotes,Granja,San Luis Potosí,San Luis Potosí,
78404,Los Llanos,Rancho,San Luis Potosí,San Luis Potosí,
78404,Tanque Cieneguita,Rancho,San Luis Potosí,San Luis Potosí,
78405,Bocas (Estación Bocas),Paraje,San Luis Potosí,San Luis Potosí,
78405,Angostura,Ejido,San Luis Potosí,San Luis Potosí,
78405,Cerro de la Virgen (San Juan de Bocas),Rancho,San Luis Potosí,San Luis Potosí,
78405,Ejido San Rafael,Ejido,San Luis Potosí,San Luis Potosí,
78405,El Ancón,Rancho,San Luis Potosí,San Luis Potosí,
78405,El Cascarón (La Mesita),Ranchería,San Luis Potosí,San Luis Potosí,
78405,El Celebro,Rancho,San Luis Potosí,San Luis Potosí,
78405,El Temporal,Ranchería,San Luis Potosí,San Luis Potosí,
78405,El Varal,Ranchería,San Luis Potosí,San Luis Potosí,
78405,La Mesita,Rancho,San Luis Potosí,San Luis Potosí,
78405,La Pedrera,Rancho,San Luis Potosí,San Luis Potosí,
78405,Las Pozas,Ranchería,San Luis Potosí,San Luis Potosí,
78405,Los Gómez,Rancho,San Luis Potosí,San Luis Potosí,
78405,Los Gavilanes,Rancho,San Luis Potosí,San Luis Potosí,
78405,Peñas Altas,Rancho,San Luis Potosí,San Luis Potosí,
78405,San Antonio,Ranchería,San Luis Potosí,San Luis Potosí,
78405,San José,Rancho,San Luis Potosí,San Luis Potosí,
78405,San José de los Cenizos,Rancho,San Luis Potosí,San Luis Potosí,
78405,San Rafael Uno (El Cañón),Rancho,San Luis Potosí,San Luis Potosí,
78405,Tepozán,Rancho,San Luis Potosí,San Luis Potosí,
78406,Estación Pinto,Ranchería,San Luis Potosí,San Luis Potosí,
78406,Peñasco,Ranchería,San Luis Potosí,San Luis Potosí,
78406,Tanque de la Cruz,Rancho,San Luis Potosí,San Luis Potosí,
78406,Tanquecito de Mendoza,Rancho,San Luis Potosí,San Luis Potosí,
78406,Campo Alegre,Ejido,San Luis Potosí,San Luis Potosí,
78406,Charco Blanco,Ranchería,San Luis Potosí,San Luis Potosí,
78406,Cuatro Vientos (Buenos Aires),Rancho,San Luis Potosí,San Luis Potosí,
78406,El Rebaje,Rancho,San Luis Potosí,San Luis Potosí,
78406,El Refugio,Rancho,San Luis Potosí,San Luis Potosí,
78406,El Minguinero,Rancho,San Luis Potosí,San Luis Potosí,
78406,La Villita,Rancho,San Luis Potosí,San Luis Potosí,
78406,Lamparito,Ranchería,San Luis Potosí,San Luis Potosí,
78406,Lechuguillas,Rancho,San Luis Potosí,San Luis Potosí,
78406,Los Cajones,Ejido,San Luis Potosí,San Luis Potosí,
78406,Los Ramos (Ejido San Juanico Grande),Rancho,San Luis Potosí,San Luis Potosí,
78406,Luisa López Puente,Rancho,San Luis Potosí,San Luis Potosí,
78406,Palma de la Cruz,Rancho,San Luis Potosí,San Luis Potosí,
78406,Tanque de Alemán,Rancho,San Luis Potosí,San Luis Potosí,
78406,Tanque el Mezquite,Rancho,San Luis Potosí,San Luis Potosí,
78407,González,Ejido,San Luis Potosí,San Luis Potosí,
78407,Terrones (Sangre de Cristo),Ejido,San Luis Potosí,San Luis Potosí,
78407,San Rafael Número Dos,Ejido,San Luis Potosí,San Luis Potosí,
78407,La Manta,Ejido,San Luis Potosí,San Luis Potosí,
78407,El Chaparral,Ranchería,San Luis Potosí,San Luis Potosí,
78407,La Casa Orillera (Pozo Cinco),Rancho,San Luis Potosí,San Luis Potosí,
78407,Los Pinos [Lubricantes y Servicios],Rancho,San Luis Potosí,San Luis Potosí,
78407,Los Verdes,Rancho,San Luis Potosí,San Luis Potosí,
78407,Palmar de las Flores (El Pozo Seis),Rancho,San Luis Potosí,San Luis Potosí,
78407,Pozo Cinco,Rancho,San Luis Potosí,San Luis Potosí,
78407,Pozo Cuatro Blanco de Bocas,Ranchería,San Luis Potosí,San Luis Potosí,
78407,Pozo Dos,Ranchería,San Luis Potosí,San Luis Potosí,
78407,Dos de Jarillas,Rancho,San Luis Potosí,San Luis Potosí,
78407,Rancho el Gallo (San Carlos),Ranchería,San Luis Potosí,San Luis Potosí,
78407,San Carlos,Ranchería,San Luis Potosí,San Luis Potosí,
78407,Rancho San Antonio,Ranchería,San Luis Potosí,San Luis Potosí,
78407,Rancho San Francisco,Ranchería,San Luis Potosí,San Luis Potosí,
78407,San Isidro (Ejido de González),Ejido,San Luis Potosí,San Luis Potosí,
78407,Terroncitos (Los Contreras),Ranchería,San Luis Potosí,San Luis Potosí,
78410,Los Urbanos,Ejido,San Luis Potosí,San Luis Potosí,
78410,La Mantequilla,Ranchería,San Luis Potosí,San Luis Potosí,
78410,El Arbolito,Rancho,San Luis Potosí,San Luis Potosí,
78410,El Coro (Fracción la Mantequilla),Rancho,San Luis Potosí,San Luis Potosí,
78410,El Pozo la Lagunita,Rancho,San Luis Potosí,San Luis Potosí,
78410,El Retiro,Rancho,San Luis Potosí,San Luis Potosí,
78410,La Loma,Rancho,San Luis Potosí,San Luis Potosí,
78410,La Presita de las Águilas,Rancho,San Luis Potosí,San Luis Potosí,
78410,Lagunita del Berrendo (Los Desmontes),Rancho,San Luis Potosí,San Luis Potosí,
78410,Las Manguitas,Rancho,San Luis Potosí,San Luis Potosí,
78410,Los Muñiz,Rancho,San Luis Potosí,San Luis Potosí,
78410,Los Rodríguez,Rancho,San Luis Potosí,San Luis Potosí,
78410,Mano Blanca,Rancho,San Luis Potosí,San Luis Potosí,
78410,Palmeras,Rancho,San Luis Potosí,San Luis Potosí,
78410,Pozo Terrero,Rancho,San Luis Potosí,San Luis Potosí,
78410,Rancho Arriba,Ranchería,San Luis Potosí,San Luis Potosí,
78410,Tanque Blanco,Rancho,San Luis Potosí,San Luis Potosí,
78410,Tanque de Palmas,Rancho,San Luis Potosí,San Luis Potosí,
78410,Terrero Norte,Rancho,San Luis Potosí,San Luis Potosí,
78410,Yerbabuena,Rancho,San Luis Potosí,San Luis Potosí,
78413,Colonia los Salazares (Las Pulcatras),Colonia,San Luis Potosí,San Luis Potosí,
78413,Capulines,Ranchería,San Luis Potosí,San Luis Potosí,
78413,San José de Buenavista,Rancho,San Luis Potosí,San Luis Potosí,
78413,Colonia Insurgentes,Colonia,San Luis Potosí,San Luis Potosí,
78413,El Charquillo (Capulines),Rancho,San Luis Potosí,San Luis Potosí,
78413,La Casa Colorada,Equipamiento,San Luis Potosí,San Luis Potosí,
78413,Rancho la Ilusión (Cerro del Coloradito),Ranchería,San Luis Potosí,San Luis Potosí,
78413,Santiago Arroyo,Colonia,San Luis Potosí,San Luis Potosí,
78414,Don Antonio,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78414,San Juanico el Grande,Ejido,San Luis Potosí,San Luis Potosí,
78414,Las Vegas (El Garambullal),Colonia,San Luis Potosí,San Luis Potosí,
78414,Los García Dos,Ranchería,San Luis Potosí,San Luis Potosí,
78414,San Benito,Colonia,San Luis Potosí,San Luis Potosí,
78414,Unión Antorchista,Colonia,San Luis Potosí,San Luis Potosí,
78414,Colonia la Unión,Colonia,San Luis Potosí,San Luis Potosí,
78414,Agustín Chávez Ramírez,Ranchería,San Luis Potosí,San Luis Potosí,
78414,Colonia de Comité Movimiento Amplio Popular,Colonia,San Luis Potosí,San Luis Potosí,
78414,Colonia la Estrella,Colonia,San Luis Potosí,San Luis Potosí,
78414,El Garambullal (Camino Hondo),Barrio,San Luis Potosí,San Luis Potosí,
78414,Ejido Maravillas,Ejido,San Luis Potosí,San Luis Potosí,
78414,Fracción la Angostura Norte,Pueblo,San Luis Potosí,San Luis Potosí,
78414,Fracción los Graneros,Ranchería,San Luis Potosí,San Luis Potosí,
78414,Fracción Milpillas,Pueblo,San Luis Potosí,San Luis Potosí,
78414,Los García,Rancho,San Luis Potosí,San Luis Potosí,
78414,Los Vargas,Barrio,San Luis Potosí,San Luis Potosí,
78414,María Justa Pérez Barbosa (Ejido Maravillas),Rancho,San Luis Potosí,San Luis Potosí,
78414,El Caracol,Rancho,San Luis Potosí,San Luis Potosí,
78414,Tomza [Gasera],Equipamiento,San Luis Potosí,San Luis Potosí,
78414,Pozo Número Uno (Ejido Maravillas),Rancho,San Luis Potosí,San Luis Potosí,
78414,Rancho la Herradura,Ranchería,San Luis Potosí,San Luis Potosí,
78414,Rancho los Olivos,Ranchería,San Luis Potosí,San Luis Potosí,
78414,Rinconada,Rancho,San Luis Potosí,San Luis Potosí,
78414,Ruperto Muñoz Hernández,Rancho,San Luis Potosí,San Luis Potosí,
78414,San Juanico Chico,Colonia,San Luis Potosí,San Luis Potosí,
78414,Tanque el Huizache,Ranchería,San Luis Potosí,San Luis Potosí,
78414,Tanque Uresti,Rancho,San Luis Potosí,San Luis Potosí,
78414,Tomás Hernández (Ejido de Maravillas),Rancho,San Luis Potosí,San Luis Potosí,
78414,Torres de Maravillas,Rancho,San Luis Potosí,San Luis Potosí,
78415,San Luis Potosí (Ponciano Arriaga),Aeropuerto,San Luis Potosí,San Luis Potosí,
78415,Río de Plata,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78415,El Hacha,Ranchería,San Luis Potosí,San Luis Potosí,
78415,El Minguinero,Rancho,San Luis Potosí,San Luis Potosí,
78415,Jorge Ramos,Rancho,San Luis Potosí,San Luis Potosí,
78415,Josefina Arias (Ejido Milpillas),Rancho,San Luis Potosí,San Luis Potosí,
78415,Rancho de Fermín,Ranchería,San Luis Potosí,San Luis Potosí,
78415,Piquito de Oro,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78416,La Amapola,Rancho,San Luis Potosí,San Luis Potosí,
78416,San Sebastián,Ranchería,San Luis Potosí,San Luis Potosí,
78418,Escalerillas,Pueblo,San Luis Potosí,San Luis Potosí,
78418,Casa Blanca,Pueblo,San Luis Potosí,San Luis Potosí,
78418,Mesa de los Conejos,Rancho,San Luis Potosí,San Luis Potosí,
78418,Las Pilitas,Colonia,San Luis Potosí,San Luis Potosí,
78418,Pozuelos,Rancho,San Luis Potosí,San Luis Potosí,
78418,Revolución,Colonia,San Luis Potosí,San Luis Potosí,
78418,El Peaje [Centro Acuícola],Granja,San Luis Potosí,San Luis Potosí,
78418,El Potosí [Centro Deportivo],Equipamiento,San Luis Potosí,San Luis Potosí,
78420,San Nicolás de los Jassos,Colonia,San Luis Potosí,San Luis Potosí,
78420,Bosques la Florida,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78420,Arturo Medina (Rancho Seis Hermanos),Rancho,San Luis Potosí,San Luis Potosí,
78420,Barrio Casanova,Barrio,San Luis Potosí,San Luis Potosí,
78420,El Pozo de Santa Rita (El Zacatón),Zona industrial,San Luis Potosí,San Luis Potosí,
78420,El Real,Granja,San Luis Potosí,San Luis Potosí,
78420,La Libertad (Pozos),Barrio,San Luis Potosí,San Luis Potosí,
78420,La Pasadita,Zona comercial,San Luis Potosí,San Luis Potosí,
78420,Alejandro Cueto,Rancho,San Luis Potosí,San Luis Potosí,
78420,Las Granjas,Granja,San Luis Potosí,San Luis Potosí,
78420,Bosque Azul,Equipamiento,San Luis Potosí,San Luis Potosí,
78420,Rancho Casanova,Rancho,San Luis Potosí,San Luis Potosí,
78420,Rancho de la Palma Gacha,Ranchería,San Luis Potosí,San Luis Potosí,
78420,Rancho el Olvido,Rancho,San Luis Potosí,San Luis Potosí,
78420,Los Gómez,Ranchería,San Luis Potosí,San Luis Potosí,
78420,Rancho las Águilas,Rancho,San Luis Potosí,San Luis Potosí,
78420,Rancho Tanque Tenorio,Ranchería,San Luis Potosí,San Luis Potosí,
78421,Olinda,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78421,Laguna de Santa Rita,Colonia,San Luis Potosí,San Luis Potosí,
78421,Villa de Pozos,Colonia,San Luis Potosí,San Luis Potosí,
78421,Santa Ana,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78421,San Miguel de La Colina,Colonia,San Luis Potosí,San Luis Potosí,
78421,Tanque el Jagüey,Colonia,San Luis Potosí,San Luis Potosí,
78423,Urbi Villareal,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78423,Buenaventura,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78423,La Campiña,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78423,Panalillo,Ranchería,San Luis Potosí,San Luis Potosí,
78423,Drada 4,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78423,Drada 3,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78423,Alterezza,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78423,Ananda,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78423,Aura,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78423,Deván Residencial,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78423,Portus,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78423,Residencial Barbelo,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78423,Verenna Residencial,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78423,Zimelí,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78423,Privada Tesalia,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78423,Ciudad Satélite,Fraccionamiento,San Luis Potosí,San Luis Potosí,
78423,La Presilla,Rancho,San Luis Potosí,San Luis Potosí,
78423,Los Blancos (Enrique Tapia),Rancho,San Luis Potosí,San Luis Potosí,
78423,Miguel Barral Pontones,Equipamiento,San Luis Potosí,San Luis Potosí,
78423,Rancho las Maravillas,Ranchería,San Luis Potosí,San Luis Potosí,
78424,Noria de San José,Colonia,San Luis Potosí,San Luis Potosí,
78424,Bosque de las Flores,Ejido,San Luis Potosí,San Luis Potosí,
78424,El Guerrero,Rancho,San Luis Potosí,San Luis Potosí,
78424,El Lindero (Santiago Gutiérrez Alvizu),Rancho,San Luis Potosí,San Luis Potosí,
78424,Eusebio Rodríguez (La Noria),Barrio,San Luis Potosí,San Luis Potosí,
78424,Francisco Ponce (La Noria),Rancho,San Luis Potosí,San Luis Potosí,
78424,García,Ejido,San Luis Potosí,San Luis Potosí,
78424,Rancho MG,Ranchería,San Luis Potosí,San Luis Potosí,
78424,San Antonio,Rancho,San Luis Potosí,San Luis Potosí,
78425,El Jaralito,Ranchería,San Luis Potosí,San Luis Potosí,
78425,Cerritos la Pila,Ejido,San Luis Potosí,San Luis Potosí,
78425,El Banco,Rancho,San Luis Potosí,San Luis Potosí,
78425,La Pila,Rancho,San Luis Potosí,San Luis Potosí,
78425,Los Abuelos,Rancho,San Luis Potosí,San Luis Potosí,
78425,Moisés García Loredo,Rancho,San Luis Potosí,San Luis Potosí,
78425,Ninguno [Comedor 57],Equipamiento,San Luis Potosí,San Luis Potosí,
78425,Olivia Martínez Mata,Rancho,San Luis Potosí,San Luis Potosí,
78425,Rancho las Bombas,Ranchería,San Luis Potosí,San Luis Potosí,
78426,Jarillas de Gómez,Rancho,San Luis Potosí,San Luis Potosí,
78426,Arroyos,Ejido,San Luis Potosí,San Luis Potosí,
78426,La Pila,Colonia,San Luis Potosí,San Luis Potosí,
78426,El Terrero Sur,Ranchería,San Luis Potosí,San Luis Potosí,
78426,Parque Logístico Interpuerto,Zona industrial,San Luis Potosí,San Luis Potosí,
78426,Los Barrón,Colonia,San Luis Potosí,San Luis Potosí,
78426,Palma China,Colonia,San Luis Potosí,San Luis Potosí,
78426,Emiliano Zapata,Colonia,San Luis Potosí,San Luis Potosí,
78426,El Peñón,Barrio,San Luis Potosí,San Luis Potosí,
78426,El Ranchito,Barrio,San Luis Potosí,San Luis Potosí,
78426,El Zapote (San Juan de Guadalupe),Rancho,San Luis Potosí,San Luis Potosí,
78426,Fracción el Aguaje,Rancho,San Luis Potosí,San Luis Potosí,
78426,Joyas del Aguaje,Colonia,San Luis Potosí,San Luis Potosí,
78426,La Cantera,Rancho,San Luis Potosí,San Luis Potosí,
78426,Rancho la Gloria Escondida,Ranchería,San Luis Potosí,San Luis Potosí,
78427,Cañada del Lobo,Ejido,San Luis Potosí,San Luis Potosí,
78427,El Maguey Blanco,Rancho,San Luis Potosí,San Luis Potosí,
78427,Ninguno [Campamento CONAGUA],Equipamiento,San Luis Potosí,San Luis Potosí,
78427,Colonia el Peñascal,Colonia,San Luis Potosí,San Luis Potosí,
